Variable Name	Variable Description	Data File Name	Data File Description	Begin Year	EndYear
URXUAS	Urinary arsenic, total (ug/L)	UTAS_I	Arsenic - Total - Urine	2015	2016
URXUCR	Urinary creatinine	UTAS_H	Arsenic - Total - Urine	2013	2014
WTSA2YR	Subsample A Weights	UTAS_H	Arsenic - Total - Urine	2013	2014
WTSA2YR	Subsample A weights	UTAS_I	Arsenic - Total - Urine	2015	2016
URXUAS	Urinary arsenic, total (ug/L)	UTASS_H	Arsenic - Total - Urine - Special Sample	2013	2014
URXUAS	Urinary arsenic, total (ug/L)	UTASS_I	Arsenic - Total - Urine - Special Sample	2015	2016
URXUCR	Urinary creatinine	UTASS_H	Arsenic - Total - Urine - Special Sample	2013	2014
WTFSM	Smoking weights	UTASS_H	Arsenic - Total - Urine - Special Sample	2013	2014
WTFSM	Two year smoking weightsweights	UTASS_I	Arsenic - Total - Urine - Special Sample	2015	2016
URXUAB	Urinary Arsenobetaine (ug/L)	UAS_H	Arsenics - Speciated - Urine	2013	2014
URXUAC	Urinary Arsenocholine (ug/L)	UAS_H	Arsenics - Speciated - Urine	2013	2014
URXUAS3	Urinary Arsenous acid (ug/L)	UAS_H	Arsenics - Speciated - Urine	2013	2014
URXUAS5	Urinary Arsenic acid (ug/L)	UAS_H	Arsenics - Speciated - Urine	2013	2014
URXUCR	Creatinine, urine (mg/dL)	UAS_H	Arsenics - Speciated - Urine	2013	2014
URXUDMA	Urinary Dimethylarsinic acid (ug/L)	UAS_H	Arsenics - Speciated - Urine	2013	2014
URXUMMA	Urinary Monomethylacrsonic acid (ug/L)	UAS_H	Arsenics - Speciated - Urine	2013	2014
WTSA2YR	Subsample A weights	UAS_H	Arsenics - Speciated - Urine	2013	2014
URXUAB	Urinary Arsenobetaine (ug/L)	UASS_H	Arsenics - Speciated - Urine - Special Sample	2013	2014
URXUAC	Urinary Arsenocholine (ug/L)	UASS_H	Arsenics - Speciated - Urine - Special Sample	2013	2014
URXUAS3	Urinary Arsenous acid (ug/L)	UASS_H	Arsenics - Speciated - Urine - Special Sample	2013	2014
URXUAS5	Urinary Arsenic acid (ug/L)	UASS_H	Arsenics - Speciated - Urine - Special Sample	2013	2014
URXUCR	Urinary creatinine (mg/dL)	UASS_H	Arsenics - Speciated - Urine - Special Sample	2013	2014
URXUDMA	Urinary Dimethylarsinic acid (ug/L)	UASS_H	Arsenics - Speciated - Urine - Special Sample	2013	2014
URXUMMA	Urinary Monomethylacrsonic acid (ug/L)	UASS_H	Arsenics - Speciated - Urine - Special Sample	2013	2014
WTFSM	Two year smoking weights	UASS_H	Arsenics - Speciated - Urine - Special Sample	2013	2014
URXUAB	Urinary Arsenobetaine (ug/L)	UAS_E	Arsenics - Total & Speciated - Urine	2007	2008
URXUAB	Urinary Arsenobetaine (ug/L)	UAS_D	Arsenics - Total & Speciated - Urine	2005	2006
URXUAB	Urinary Arsenobetaine (ug/L)	L06UAS_C	Arsenics - Total & Speciated - Urine	2003	2004
URXUAB	Urinary Arsenobetaine (ug/L)	UAS_F	Arsenics - Total & Speciated - Urine	2009	2010
URXUAB	Urinary Arsenobetaine (ug/L)	UAS_G	Arsenics - Total & Speciated - Urine	2011	2012
URXUAC	Urinary Arsenocholine (ug/L)	UAS_E	Arsenics - Total & Speciated - Urine	2007	2008
URXUAC	Urinary Arsenocholine (ug/L)	UAS_D	Arsenics - Total & Speciated - Urine	2005	2006
URXUAC	Urinary Arsenocholine (ug/L)	L06UAS_C	Arsenics - Total & Speciated - Urine	2003	2004
URXUAC	Urinary Arsenocholine (ug/L)	UAS_F	Arsenics - Total & Speciated - Urine	2009	2010
URXUAC	Urinary Arsenocholine (ug/L)	UAS_G	Arsenics - Total & Speciated - Urine	2011	2012
URXUAS	Urinary total arsenic (ug/L)	UAS_E	Arsenics - Total & Speciated - Urine	2007	2008
URXUAS	Urinary total arsenic (ug/L)	UAS_D	Arsenics - Total & Speciated - Urine	2005	2006
URXUAS	Urinary total Arsenic (ug/L)	L06UAS_C	Arsenics - Total & Speciated - Urine	2003	2004
URXUAS	Urinary total arsenic (ug/L)	UAS_F	Arsenics - Total & Speciated - Urine	2009	2010
URXUAS	Urinary arsenic, total (ug/L)	UAS_G	Arsenics - Total & Speciated - Urine	2011	2012
URXUAS3	Urinary Arsenous acid (ug/L)	UAS_E	Arsenics - Total & Speciated - Urine	2007	2008
URXUAS3	Urinary arsenous acid (ug/L)	UAS_D	Arsenics - Total & Speciated - Urine	2005	2006
URXUAS3	Urinary Arsenous acid (ug/L)	L06UAS_C	Arsenics - Total & Speciated - Urine	2003	2004
URXUAS3	Urinary Arsenous acid (ug/L)	UAS_F	Arsenics - Total & Speciated - Urine	2009	2010
URXUAS3	Urinary Arsenous acid (ug/L)	UAS_G	Arsenics - Total & Speciated - Urine	2011	2012
URXUAS5	Urinary Arsenic acid (ug/L)	UAS_E	Arsenics - Total & Speciated - Urine	2007	2008
URXUAS5	Urinary Arsenic acid (ug/L)	UAS_D	Arsenics - Total & Speciated - Urine	2005	2006
URXUAS5	Urinary Arsenic acid (ug/L)	L06UAS_C	Arsenics - Total & Speciated - Urine	2003	2004
URXUAS5	Urinary Arsenic acid (ug/L)	UAS_F	Arsenics - Total & Speciated - Urine	2009	2010
URXUAS5	Urinary Arsenic acid (ug/L)	UAS_G	Arsenics - Total & Speciated - Urine	2011	2012
URXUCR	Urinary creatinine (mg/dL)	UAS_E	Arsenics - Total & Speciated - Urine	2007	2008
URXUCR	Creatinine, urine (mg/dL)	UAS_D	Arsenics - Total & Speciated - Urine	2005	2006
URXUCR	Creatinine, urine (mg/dL)	L06UAS_C	Arsenics - Total & Speciated - Urine	2003	2004
URXUCR	Urinary creatinine (mg/dL)	UAS_F	Arsenics - Total & Speciated - Urine	2009	2010
URXUCR	Creatinine, urine (mg/dL)	UAS_G	Arsenics - Total & Speciated - Urine	2011	2012
URXUDMA	Urinary Dimethylarsonic acid (ug/L)	UAS_E	Arsenics - Total & Speciated - Urine	2007	2008
URXUDMA	Urinary Dimethylarsonic acid (ug/L)	UAS_D	Arsenics - Total & Speciated - Urine	2005	2006
URXUDMA	Urinary Dimethylarsonic acid (ug/L)	L06UAS_C	Arsenics - Total & Speciated - Urine	2003	2004
URXUDMA	Urinary Dimethylarsonic acid (ug/L)	UAS_F	Arsenics - Total & Speciated - Urine	2009	2010
URXUDMA	Urinary Dimethylarsinic acid (ug/L)	UAS_G	Arsenics - Total & Speciated - Urine	2011	2012
URXUMMA	Urinary Monomethylacrsonic acid (ug/L)	UAS_E	Arsenics - Total & Speciated - Urine	2007	2008
URXUMMA	Urinary Monomethylacrsonic acid (ug/L)	UAS_D	Arsenics - Total & Speciated - Urine	2005	2006
URXUMMA	Urinary Monomethylacrsonic acid (ug/L)	L06UAS_C	Arsenics - Total & Speciated - Urine	2003	2004
URXUMMA	Urinary Monomethylacrsonic acid (ug/L)	UAS_F	Arsenics - Total & Speciated - Urine	2009	2010
URXUMMA	Urinary Monomethylarsonic acid (ug/L)	UAS_G	Arsenics - Total & Speciated - Urine	2011	2012
URXUTM	Urinary Trimethylarsine Oxide (ug/L)	UAS_E	Arsenics - Total & Speciated - Urine	2007	2008
URXUTM	Urinary Trimethylarsine Oxide (ug/L)	UAS_D	Arsenics - Total & Speciated - Urine	2005	2006
URXUTM	Urinary Trimethylarsine Oxide (ug/L)	L06UAS_C	Arsenics - Total & Speciated - Urine	2003	2004
URXUTM	Urinary Trimethylarsine Oxide (ug/L)	UAS_F	Arsenics - Total & Speciated - Urine	2009	2010
URXUTM	Urinary Trimethylarsine Oxide (ug/L)	UAS_G	Arsenics - Total & Speciated - Urine	2011	2012
WTSA2YR	Environmental A two year weights	UAS_E	Arsenics - Total & Speciated - Urine	2007	2008
WTSA2YR	Environmental A two year weights	UAS_D	Arsenics - Total & Speciated - Urine	2005	2006
WTSA2YR	Two-year MEC weights of subsample A	L06UAS_C	Arsenics - Total & Speciated - Urine	2003	2004
WTSA2YR	Environmental A two year weights	UAS_F	Arsenics - Total & Speciated - Urine	2009	2010
WTSA2YR	Subsample A weights	UAS_G	Arsenics - Total & Speciated - Urine	2011	2012
URXUAB	Urinary Arsenobetaine (ug/L)	UASS_G	Arsenics - Total & Speciated - Urine - Special Sample	2011	2012
URXUAC	Urinary Arsenocholine (ug/L)	UASS_G	Arsenics - Total & Speciated - Urine - Special Sample	2011	2012
URXUAS	Urinary arsenic, total (ug/L)	UASS_G	Arsenics - Total & Speciated - Urine - Special Sample	2011	2012
URXUAS3	Urinary Arsenous acid (ug/L)	UASS_G	Arsenics - Total & Speciated - Urine - Special Sample	2011	2012
URXUAS5	Urinary Arsenic acid (ug/L)	UASS_G	Arsenics - Total & Speciated - Urine - Special Sample	2011	2012
URXUCR	Urinary creatinine (mg/dL)	UASS_G	Arsenics - Total & Speciated - Urine - Special Sample	2011	2012
URXUDMA	Urinary Dimethylarsinic acid (ug/L)	UASS_G	Arsenics - Total & Speciated - Urine - Special Sample	2011	2012
URXUMMA	Urinary Monomethylarsonic acid (ug/L)	UASS_G	Arsenics - Total & Speciated - Urine - Special Sample	2011	2012
URXUTM	Urinary Trimethylarsine Oxide (ug/L)	UASS_G	Arsenics - Total & Speciated - Urine - Special Sample	2011	2012
WTFSM	Two year smoking weights	UASS_G	Arsenics - Total & Speciated - Urine - Special Sample	2011	2012
URXATZ	Atrazine mercapturate (ug/L) result	UAM_E	Atrazine and Metabolites	2007	2008
URXDCZ	Diaminochloroatrazine result (ug/L)	UAM_E	Atrazine and Metabolites	2007	2008
URXDTZ	Desethyl atrazine result (ug/L)	UAM_E	Atrazine and Metabolites	2007	2008
URXUCR	Creatinine, urine (mg/dL)	UAM_E	Atrazine and Metabolites	2007	2008
WTSC2YR	Environmental C Weights	UAM_E	Atrazine and Metabolites	2007	2008
SSCYCES	cytoplasmic centriole signal	SSANA_A	Autoantibodies - Immunofluorescence & Immunoprecipitation Analyses (Surplus)	1999	2004
SSCYCFS	cytoplasmic cytofilament signal	SSANA_A	Autoantibodies - Immunofluorescence & Immunoprecipitation Analyses (Surplus)	1999	2004
SSCYGOS	cytoplasmic golgi complex signal	SSANA_A	Autoantibodies - Immunofluorescence & Immunoprecipitation Analyses (Surplus)	1999	2004
SSCYGWS	cytoplasmic GW body signal	SSANA_A	Autoantibodies - Immunofluorescence & Immunoprecipitation Analyses (Surplus)	1999	2004
SSCYHOMS	cytoplasmic homogeneous signal	SSANA_A	Autoantibodies - Immunofluorescence & Immunoprecipitation Analyses (Surplus)	1999	2004
SSCYLYS	cytoplasmic lysosomes signal	SSANA_A	Autoantibodies - Immunofluorescence & Immunoprecipitation Analyses (Surplus)	1999	2004
SSCYMIS	cytoplasmic mitochondria-like signal	SSANA_A	Autoantibodies - Immunofluorescence & Immunoprecipitation Analyses (Surplus)	1999	2004
SSCYRRS	cytoplasmic rods/rings signal	SSANA_A	Autoantibodies - Immunofluorescence & Immunoprecipitation Analyses (Surplus)	1999	2004
SSCYSPS	cytoplasmic speckles signal	SSANA_A	Autoantibodies - Immunofluorescence & Immunoprecipitation Analyses (Surplus)	1999	2004
SSCYT	total cytoplasm intensity	SSANA_A	Autoantibodies - Immunofluorescence & Immunoprecipitation Analyses (Surplus)	1999	2004
SSMICHS	mitotic chromosomes signal	SSANA_A	Autoantibodies - Immunofluorescence & Immunoprecipitation Analyses (Surplus)	1999	2004
SSMIHOMS	mitotic homogeneous signal	SSANA_A	Autoantibodies - Immunofluorescence & Immunoprecipitation Analyses (Surplus)	1999	2004
SSMIMBS	mitotic mid-body signal	SSANA_A	Autoantibodies - Immunofluorescence & Immunoprecipitation Analyses (Surplus)	1999	2004
SSMISAS	mitotic spindle apparatus signal	SSANA_A	Autoantibodies - Immunofluorescence & Immunoprecipitation Analyses (Surplus)	1999	2004
SSMISPS	mitotic speckles signal	SSANA_A	Autoantibodies - Immunofluorescence & Immunoprecipitation Analyses (Surplus)	1999	2004
SSNUC	total nucleus intensity	SSANA_A	Autoantibodies - Immunofluorescence & Immunoprecipitation Analyses (Surplus)	1999	2004
SSNUCENS	nuclear centromere signal	SSANA_A	Autoantibodies - Immunofluorescence & Immunoprecipitation Analyses (Surplus)	1999	2004
SSNUCSIG	nuclear nucleolar signal	SSANA_A	Autoantibodies - Immunofluorescence & Immunoprecipitation Analyses (Surplus)	1999	2004
SSNUDOTS	nuclear dots signal	SSANA_A	Autoantibodies - Immunofluorescence & Immunoprecipitation Analyses (Surplus)	1999	2004
SSNUENVS	nuclear envelope signal	SSANA_A	Autoantibodies - Immunofluorescence & Immunoprecipitation Analyses (Surplus)	1999	2004
SSNUHOMS	nuclear homogenous signal	SSANA_A	Autoantibodies - Immunofluorescence & Immunoprecipitation Analyses (Surplus)	1999	2004
SSNUSPS	nuclear speckles signal	SSANA_A	Autoantibodies - Immunofluorescence & Immunoprecipitation Analyses (Surplus)	1999	2004
SSTOT	total ANA intensity	SSANA_A	Autoantibodies - Immunofluorescence & Immunoprecipitation Analyses (Surplus)	1999	2004
SSCYFLSG	cytoplasm cytofilament signal	SSNH3ANA	Autoantibodies - Immunofluorescence Analyses (Surplus)	1988	1994
SSCYFLSG	cytoplasm cytofilament signal	SSANA2_G	Autoantibodies - Immunofluorescence Analyses (Surplus)	2011	2012
SSCYFLSG	cytoplasm cytofilament signal	SSANA2_A	Autoantibodies - Immunofluorescence Analyses (Surplus)	1999	2004
SSCYFLSG	cytoplasm cytofilament signal	SSANA2_A	Autoantibodies - Immunofluorescence Analyses (Surplus)	1999	2004
SSCYGOS	cytoplasm golgi complex signal	SSNH3ANA	Autoantibodies - Immunofluorescence Analyses (Surplus)	1988	1994
SSCYGOS	cytoplasm golgi complex signal	SSANA2_G	Autoantibodies - Immunofluorescence Analyses (Surplus)	2011	2012
SSCYGOS	cytoplasm golgi complex signal	SSANA2_A	Autoantibodies - Immunofluorescence Analyses (Surplus)	1999	2004
SSCYGOS	cytoplasm golgi complex signal	SSANA2_A	Autoantibodies - Immunofluorescence Analyses (Surplus)	1999	2004
SSCYGWS	cytoplasm GW body signal	SSNH3ANA	Autoantibodies - Immunofluorescence Analyses (Surplus)	1988	1994
SSCYGWS	cytoplasm GW body signal	SSANA2_G	Autoantibodies - Immunofluorescence Analyses (Surplus)	2011	2012
SSCYGWS	cytoplasm GW body signal	SSANA2_A	Autoantibodies - Immunofluorescence Analyses (Surplus)	1999	2004
SSCYGWS	cytoplasm GW body signal	SSANA2_A	Autoantibodies - Immunofluorescence Analyses (Surplus)	1999	2004
SSCYHOMS	cytoplasm homogeneous signal	SSNH3ANA	Autoantibodies - Immunofluorescence Analyses (Surplus)	1988	1994
SSCYHOMS	cytoplasm homogeneous signal	SSANA2_G	Autoantibodies - Immunofluorescence Analyses (Surplus)	2011	2012
SSCYHOMS	cytoplasm homogeneous signal	SSANA2_A	Autoantibodies - Immunofluorescence Analyses (Surplus)	1999	2004
SSCYHOMS	cytoplasm homogeneous signal	SSANA2_A	Autoantibodies - Immunofluorescence Analyses (Surplus)	1999	2004
SSCYMIS	cytoplasm mitochondria-like signal	SSNH3ANA	Autoantibodies - Immunofluorescence Analyses (Surplus)	1988	1994
SSCYMIS	cytoplasm mitochondria-like signal	SSANA2_G	Autoantibodies - Immunofluorescence Analyses (Surplus)	2011	2012
SSCYMIS	cytoplasm mitochondria-like signal	SSANA2_A	Autoantibodies - Immunofluorescence Analyses (Surplus)	1999	2004
SSCYMIS	cytoplasm mitochondria-like signal	SSANA2_A	Autoantibodies - Immunofluorescence Analyses (Surplus)	1999	2004
SSCYSPS	cytoplasm speckled positive	SSNH3ANA	Autoantibodies - Immunofluorescence Analyses (Surplus)	1988	1994
SSCYSPS	cytoplasm speckled positive	SSANA2_G	Autoantibodies - Immunofluorescence Analyses (Surplus)	2011	2012
SSCYSPS	cytoplasm speckled positive	SSANA2_A	Autoantibodies - Immunofluorescence Analyses (Surplus)	1999	2004
SSCYSPS	cytoplasm speckled positive	SSANA2_A	Autoantibodies - Immunofluorescence Analyses (Surplus)	1999	2004
SSCYT	total cytoplasm intensity	SSNH3ANA	Autoantibodies - Immunofluorescence Analyses (Surplus)	1988	1994
SSCYT	total cytoplasm intensity	SSANA2_G	Autoantibodies - Immunofluorescence Analyses (Surplus)	2011	2012
SSCYT	total cytoplasm intensity	SSANA2_A	Autoantibodies - Immunofluorescence Analyses (Surplus)	1999	2004
SSCYT	total cytoplasm intensity	SSANA2_A	Autoantibodies - Immunofluorescence Analyses (Surplus)	1999	2004
SSCYTSG	cytoplasm speckled signal	SSNH3ANA	Autoantibodies - Immunofluorescence Analyses (Surplus)	1988	1994
SSCYTSG	cytoplasm speckled signal	SSANA2_G	Autoantibodies - Immunofluorescence Analyses (Surplus)	2011	2012
SSCYTSG	cytoplasm speckled signal	SSANA2_A	Autoantibodies - Immunofluorescence Analyses (Surplus)	1999	2004
SSCYTSG	cytoplasm speckled signal	SSANA2_A	Autoantibodies - Immunofluorescence Analyses (Surplus)	1999	2004
SSMICHS	mitotic chromosomes signal	SSNH3ANA	Autoantibodies - Immunofluorescence Analyses (Surplus)	1988	1994
SSMICHS	mitotic chromosomes signal	SSANA2_G	Autoantibodies - Immunofluorescence Analyses (Surplus)	2011	2012
SSMICHS	mitotic chromosomes signal	SSANA2_A	Autoantibodies - Immunofluorescence Analyses (Surplus)	1999	2004
SSMICHS	mitotic chromosomes signal	SSANA2_A	Autoantibodies - Immunofluorescence Analyses (Surplus)	1999	2004
SSMISFSG	mitotic spindle fibers signal	SSNH3ANA	Autoantibodies - Immunofluorescence Analyses (Surplus)	1988	1994
SSMISFSG	mitotic spindle fibers signal	SSANA2_G	Autoantibodies - Immunofluorescence Analyses (Surplus)	2011	2012
SSMISFSG	mitotic spindle fibers signal	SSANA2_A	Autoantibodies - Immunofluorescence Analyses (Surplus)	1999	2004
SSMISFSG	mitotic spindle fibers signal	SSANA2_A	Autoantibodies - Immunofluorescence Analyses (Surplus)	1999	2004
SSMSI	maxim signal intensity	SSNH3ANA	Autoantibodies - Immunofluorescence Analyses (Surplus)	1988	1994
SSMSI	maxim signal intensity	SSANA2_G	Autoantibodies - Immunofluorescence Analyses (Surplus)	2011	2012
SSMSI	maxim signal intensity	SSANA2_A	Autoantibodies - Immunofluorescence Analyses (Surplus)	1999	2004
SSMSI	maxim signal intensity	SSANA2_A	Autoantibodies - Immunofluorescence Analyses (Surplus)	1999	2004
SSMTCNSG	mitotic centrosome signal	SSNH3ANA	Autoantibodies - Immunofluorescence Analyses (Surplus)	1988	1994
SSMTCNSG	mitotic centrosome signal	SSANA2_G	Autoantibodies - Immunofluorescence Analyses (Surplus)	2011	2012
SSMTCNSG	mitotic centrosome signal	SSANA2_A	Autoantibodies - Immunofluorescence Analyses (Surplus)	1999	2004
SSMTCNSG	mitotic centrosome signal	SSANA2_A	Autoantibodies - Immunofluorescence Analyses (Surplus)	1999	2004
SSMTNMSG	mitotic NuMa signal	SSNH3ANA	Autoantibodies - Immunofluorescence Analyses (Surplus)	1988	1994
SSMTNMSG	mitotic NuMa signal	SSANA2_G	Autoantibodies - Immunofluorescence Analyses (Surplus)	2011	2012
SSMTNMSG	mitotic NuMa signal	SSANA2_A	Autoantibodies - Immunofluorescence Analyses (Surplus)	1999	2004
SSMTNMSG	mitotic NuMa signal	SSANA2_A	Autoantibodies - Immunofluorescence Analyses (Surplus)	1999	2004
SSNDSPSG	nucleus dense fine speckles signal	SSNH3ANA	Autoantibodies - Immunofluorescence Analyses (Surplus)	1988	1994
SSNDSPSG	nucleus dense fine speckles signal	SSANA2_G	Autoantibodies - Immunofluorescence Analyses (Surplus)	2011	2012
SSNDSPSG	nucleus dense fine speckles signal	SSANA2_A	Autoantibodies - Immunofluorescence Analyses (Surplus)	1999	2004
SSNDSPSG	nucleus dense fine speckles signal	SSANA2_A	Autoantibodies - Immunofluorescence Analyses (Surplus)	1999	2004
SSNFSPSG	nucleus fine speckles signal	SSNH3ANA	Autoantibodies - Immunofluorescence Analyses (Surplus)	1988	1994
SSNFSPSG	nucleus fine speckles signal	SSANA2_G	Autoantibodies - Immunofluorescence Analyses (Surplus)	2011	2012
SSNFSPSG	nucleus fine speckles signal	SSANA2_A	Autoantibodies - Immunofluorescence Analyses (Surplus)	1999	2004
SSNFSPSG	nucleus fine speckles signal	SSANA2_A	Autoantibodies - Immunofluorescence Analyses (Surplus)	1999	2004
SSNUC	total nucleus intensity	SSNH3ANA	Autoantibodies - Immunofluorescence Analyses (Surplus)	1988	1994
SSNUC	total nucleus intensity	SSANA2_G	Autoantibodies - Immunofluorescence Analyses (Surplus)	2011	2012
SSNUC	total nucleus intensity	SSANA2_A	Autoantibodies - Immunofluorescence Analyses (Surplus)	1999	2004
SSNUC	total nucleus intensity	SSANA2_A	Autoantibodies - Immunofluorescence Analyses (Surplus)	1999	2004
SSNUCENS	nuclear centomere signal	SSNH3ANA	Autoantibodies - Immunofluorescence Analyses (Surplus)	1988	1994
SSNUCENS	nuclear centomere signal	SSANA2_G	Autoantibodies - Immunofluorescence Analyses (Surplus)	2011	2012
SSNUCENS	nuclear centomere signal	SSANA2_A	Autoantibodies - Immunofluorescence Analyses (Surplus)	1999	2004
SSNUCENS	nuclear centomere signal	SSANA2_A	Autoantibodies - Immunofluorescence Analyses (Surplus)	1999	2004
SSNUCSIG	nucleus nucleolar signal	SSNH3ANA	Autoantibodies - Immunofluorescence Analyses (Surplus)	1988	1994
SSNUCSIG	nucleus nucleolar signal	SSANA2_G	Autoantibodies - Immunofluorescence Analyses (Surplus)	2011	2012
SSNUCSIG	nucleus nucleolar signal	SSANA2_A	Autoantibodies - Immunofluorescence Analyses (Surplus)	1999	2004
SSNUCSIG	nucleus nucleolar signal	SSANA2_A	Autoantibodies - Immunofluorescence Analyses (Surplus)	1999	2004
SSNUCSPS	nucleus coarse speckles signal	SSNH3ANA	Autoantibodies - Immunofluorescence Analyses (Surplus)	1988	1994
SSNUCSPS	nucleus coarse speckles signal	SSANA2_G	Autoantibodies - Immunofluorescence Analyses (Surplus)	2011	2012
SSNUCSPS	nucleus coarse speckles signal	SSANA2_A	Autoantibodies - Immunofluorescence Analyses (Surplus)	1999	2004
SSNUCSPS	nucleus coarse speckles signal	SSANA2_A	Autoantibodies - Immunofluorescence Analyses (Surplus)	1999	2004
SSNUDOTS	nuclear dots signal	SSNH3ANA	Autoantibodies - Immunofluorescence Analyses (Surplus)	1988	1994
SSNUDOTS	nuclear dots signal	SSANA2_G	Autoantibodies - Immunofluorescence Analyses (Surplus)	2011	2012
SSNUDOTS	nuclear dots signal	SSANA2_A	Autoantibodies - Immunofluorescence Analyses (Surplus)	1999	2004
SSNUDOTS	nuclear dots signal	SSANA2_A	Autoantibodies - Immunofluorescence Analyses (Surplus)	1999	2004
SSNUENVS	nuclear envelope signal	SSNH3ANA	Autoantibodies - Immunofluorescence Analyses (Surplus)	1988	1994
SSNUENVS	nuclear envelope signal	SSANA2_G	Autoantibodies - Immunofluorescence Analyses (Surplus)	2011	2012
SSNUENVS	nuclear envelope signal	SSANA2_A	Autoantibodies - Immunofluorescence Analyses (Surplus)	1999	2004
SSNUENVS	nuclear envelope signal	SSANA2_A	Autoantibodies - Immunofluorescence Analyses (Surplus)	1999	2004
SSNUHOMS	nucleus homogenous signal	SSNH3ANA	Autoantibodies - Immunofluorescence Analyses (Surplus)	1988	1994
SSNUHOMS	nucleus homogenous signal	SSANA2_G	Autoantibodies - Immunofluorescence Analyses (Surplus)	2011	2012
SSNUHOMS	nucleus homogenous signal	SSANA2_A	Autoantibodies - Immunofluorescence Analyses (Surplus)	1999	2004
SSNUHOMS	nucleus homogenous signal	SSANA2_A	Autoantibodies - Immunofluorescence Analyses (Surplus)	1999	2004
SSTOMIC	total mitotic intensity	SSNH3ANA	Autoantibodies - Immunofluorescence Analyses (Surplus)	1988	1994
SSTOMIC	total mitotic intensity	SSANA2_G	Autoantibodies - Immunofluorescence Analyses (Surplus)	2011	2012
SSTOMIC	total mitotic intensity	SSANA2_A	Autoantibodies - Immunofluorescence Analyses (Surplus)	1999	2004
SSTOMIC	total mitotic intensity	SSANA2_A	Autoantibodies - Immunofluorescence Analyses (Surplus)	1999	2004
WTANA2YR	Two-year SSANA subsample weights	SSANA2_G	Autoantibodies - Immunofluorescence Analyses (Surplus)	2011	2012
WTANA6YR	Six-year SSANA subsample weights	SSANA2_A	Autoantibodies - Immunofluorescence Analyses (Surplus)	1999	2004
LBXBV	Bacterial Vaginosis	l34_b	Bacterial vaginosis (BV) & Trichomonas vaginalis	2001	2002
LBXBV	Bacterial Vaginosis	l34_c	Bacterial vaginosis (BV) & Trichomonas vaginalis	2003	2004
LBXBVPH	PH of Bacterial Vaginosis Specimen	l34_b	Bacterial vaginosis (BV) & Trichomonas vaginalis	2001	2002
LBXBVPH	PH of Bacterial Vaginosis Specimen	l34_c	Bacterial vaginosis (BV) & Trichomonas vaginalis	2003	2004
LBXBV	Bacterial Vaginosis	l34_b_r	Bacterial vaginosis (BV) & Trichomonas vaginalis - Youth	2001	2002
LBXBV	Bacterial Vaginosis	l34_c_r	Bacterial vaginosis (BV) & Trichomonas vaginalis - Youth	2003	2004
LBXBVPH	PH of Bacterial Vaginosis Specimen	l34_b_r	Bacterial vaginosis (BV) & Trichomonas vaginalis - Youth	2001	2002
LBXBVPH	PH of Bacterial Vaginosis Specimen	l34_c_r	Bacterial vaginosis (BV) & Trichomonas vaginalis - Youth	2003	2004
LBXBB1	2,2',4,4',5,5'-hexabromobiphenyl (pg/g)	L28PBE_C	Brominated Flame Retardants (BFRs)	2003	2004
LBXBB1LA	2,2',4,4',5,5'-hexabromobiphenyl lipid adjusted (ng/g)	L28PBE_C	Brominated Flame Retardants (BFRs)	2003	2004
LBXBR1	2,2',4-tribromodiphenyl ether (pg/g)	L28PBE_C	Brominated Flame Retardants (BFRs)	2003	2004
LBXBR1LA	2,2',4-tribromodiphenyl ether lipid adjusted (ng/g)	L28PBE_C	Brominated Flame Retardants (BFRs)	2003	2004
LBXBR2	2,4,4'-tribromodiphenyl ether (pg/g)	L28PBE_C	Brominated Flame Retardants (BFRs)	2003	2004
LBXBR2LA	2,4,4'-tribromodphenyl ether lipid adjusted (ng/g)	L28PBE_C	Brominated Flame Retardants (BFRs)	2003	2004
